geneID	GO
TRINITY_DN205896_c0_g1_i1	NA
TRINITY_DN205908_c0_g1_i1	NA
TRINITY_DN205917_c0_g1_i1	GO:0003723;GO:0004386;GO:0005524
TRINITY_DN205976_c0_g1_i1	NA
TRINITY_DN205986_c0_g1_i1	GO:0005622;GO:0043657;GO:0042802;GO:0019060
TRINITY_DN205988_c0_g1_i1	GO:0016763;GO:0009116;GO:0009117
TRINITY_DN205998_c0_g1_i1	NA
TRINITY_DN206006_c0_g1_i1	NA
TRINITY_DN206066_c0_g1_i1	NA
TRINITY_DN206095_c0_g1_i1	NA
TRINITY_DN206108_c0_g1_i1	GO:0016020;GO:0005262;GO:0050982
TRINITY_DN206109_c0_g1_i1	NA
TRINITY_DN206126_c0_g1_i1	GO:0005829;GO:0080008;GO:0005515;GO:0097159;GO:1901363;GO:0006412;GO:0009651;GO:0046686
TRINITY_DN206142_c0_g1_i1	NA
TRINITY_DN206157_c0_g1_i1	NA
TRINITY_DN206168_c0_g1_i1	NA
TRINITY_DN206174_c0_g1_i1	NA
TRINITY_DN206183_c0_g1_i1	GO:0016021;GO:0005198;GO:0051536;GO:0016226
TRINITY_DN206186_c0_g1_i1	NA
TRINITY_DN206198_c0_g1_i1	GO:0000938;GO:1990745;GO:0032456;GO:0033036;GO:0065007;GO:0071702
TRINITY_DN206225_c0_g1_i1	NA
TRINITY_DN206253_c0_g1_i1	NA
TRINITY_DN206285_c0_g1_i1	GO:0005654;GO:0005737;GO:0015630;GO:0007338
TRINITY_DN206291_c0_g1_i1	NA
TRINITY_DN206316_c0_g1_i1	GO:0005739;GO:0016020;GO:0000295;GO:0003735;GO:0005346;GO:0008514;GO:0015211;GO:0006412;GO:0015711;GO:0015858;GO:0015868;GO:0051503;GO:0055085
TRINITY_DN206338_c0_g1_i1	NA
TRINITY_DN206352_c0_g1_i1	NA
TRINITY_DN206375_c0_g1_i1	NA
TRINITY_DN206376_c0_g1_i1	NA
TRINITY_DN206396_c0_g1_i1	NA
TRINITY_DN206410_c0_g1_i1	NA
TRINITY_DN206416_c0_g1_i1	NA
TRINITY_DN206417_c0_g1_i1	GO:0000166;GO:0003909;GO:0006281;GO:0034645
TRINITY_DN206420_c0_g1_i1	NA
TRINITY_DN206424_c0_g1_i1	NA
TRINITY_DN206435_c0_g1_i1	GO:0005778;GO:0005829;GO:0005052;GO:0016560
TRINITY_DN206446_c0_g1_i1	NA
TRINITY_DN206479_c0_g1_i1	GO:0016020
TRINITY_DN206493_c0_g1_i1	NA
TRINITY_DN206497_c0_g1_i1	GO:0003824
TRINITY_DN206521_c0_g1_i1	GO:0016021
TRINITY_DN206544_c0_g1_i1	GO:0044424
TRINITY_DN206564_c0_g1_i1	NA
TRINITY_DN206577_c0_g1_i1	NA
TRINITY_DN206611_c0_g1_i1	GO:0016020;GO:0005488
TRINITY_DN206613_c0_g1_i1	NA
TRINITY_DN206642_c0_g2_i1	NA
TRINITY_DN206764_c0_g1_i1	GO:0000502;GO:0016020;GO:0065007
TRINITY_DN206776_c0_g1_i1	GO:0003824
TRINITY_DN206796_c0_g1_i1	GO:0016021;GO:0005244;GO:0005272;GO:0006814;GO:0034220;GO:0065007
TRINITY_DN206800_c0_g1_i1	NA
TRINITY_DN206844_c0_g1_i1	GO:0006810;GO:0044699
TRINITY_DN206880_c0_g1_i1	NA
TRINITY_DN206881_c0_g1_i1	NA
TRINITY_DN206899_c0_g1_i1	NA
TRINITY_DN206903_c0_g1_i1	NA
TRINITY_DN206912_c0_g1_i1	NA
TRINITY_DN206929_c0_g1_i1	GO:0016740
TRINITY_DN206942_c0_g1_i1	NA
TRINITY_DN206945_c0_g1_i1	NA
TRINITY_DN206966_c0_g1_i1	NA
TRINITY_DN206967_c0_g1_i1	GO:0043167
TRINITY_DN206986_c0_g1_i1	NA
TRINITY_DN207032_c0_g1_i1	GO:0003857;GO:0070403;GO:0006631;GO:0055114
TRINITY_DN207080_c0_g1_i1	GO:0016020;GO:0044464;GO:0044710
TRINITY_DN207108_c0_g1_i1	NA
TRINITY_DN207136_c0_g1_i1	GO:0003677;GO:0006260
TRINITY_DN207140_c0_g1_i1	GO:0036459;GO:0006508;GO:0044267
TRINITY_DN207186_c0_g1_i1	NA
TRINITY_DN207191_c0_g1_i1	NA
TRINITY_DN207229_c0_g1_i1	NA
TRINITY_DN207230_c0_g1_i1	NA
TRINITY_DN207238_c0_g1_i1	NA
TRINITY_DN207318_c0_g1_i1	GO:0016020;GO:0005524;GO:0019205;GO:0006139;GO:0016310
TRINITY_DN207330_c0_g1_i1	NA
TRINITY_DN207341_c0_g1_i1	NA
TRINITY_DN207373_c0_g1_i1	NA
TRINITY_DN207396_c0_g1_i1	NA
TRINITY_DN207435_c0_g1_i1	NA
TRINITY_DN207465_c0_g1_i1	NA
TRINITY_DN207490_c0_g1_i1	NA
TRINITY_DN207516_c0_g1_i1	NA
TRINITY_DN207532_c0_g1_i1	NA
TRINITY_DN207539_c0_g1_i1	GO:0005929;GO:0030991;GO:0035721
TRINITY_DN207542_c0_g1_i1	GO:0003676;GO:0046872
TRINITY_DN207574_c0_g1_i1	GO:0004777;GO:0009013;GO:0009450;GO:0055114
TRINITY_DN207577_c0_g1_i1	GO:0016020;GO:0044464;GO:0007275;GO:0009987;GO:0050794
TRINITY_DN207597_c0_g1_i1	NA
TRINITY_DN207606_c0_g1_i1	GO:0016020
TRINITY_DN207611_c0_g1_i1	NA
TRINITY_DN207658_c0_g1_i1	NA
TRINITY_DN207663_c0_g1_i1	NA
TRINITY_DN207703_c0_g1_i1	GO:0003950
TRINITY_DN207713_c0_g1_i1	NA
TRINITY_DN207780_c0_g1_i1	NA
TRINITY_DN207804_c0_g1_i1	NA
TRINITY_DN207823_c0_g1_i1	NA
TRINITY_DN207831_c0_g1_i1	NA
TRINITY_DN207832_c0_g1_i1	NA
TRINITY_DN207856_c0_g1_i1	GO:0005856;GO:0007015
TRINITY_DN207913_c0_g1_i1	NA
TRINITY_DN207975_c0_g1_i1	NA
TRINITY_DN207978_c0_g1_i1	NA
TRINITY_DN208068_c0_g1_i1	NA
TRINITY_DN208170_c0_g1_i1	NA
TRINITY_DN208191_c0_g1_i1	GO:0016020
TRINITY_DN208195_c0_g1_i1	GO:0004601;GO:0080167
TRINITY_DN208230_c0_g1_i1	NA
TRINITY_DN208268_c0_g1_i1	GO:0003824;GO:0005488;GO:0006790;GO:0006807;GO:0044238;GO:0044249;GO:0044710;GO:0071704
TRINITY_DN208270_c0_g1_i1	NA
TRINITY_DN208274_c0_g1_i1	GO:0005852;GO:0030529;GO:0005488;GO:0006412
TRINITY_DN208279_c0_g1_i1	NA
TRINITY_DN208294_c0_g1_i1	NA
TRINITY_DN208405_c0_g1_i1	GO:0005737;GO:0000166;GO:0031625;GO:0061630;GO:0007031;GO:0044255
TRINITY_DN208421_c0_g1_i1	NA
TRINITY_DN208442_c0_g1_i1	NA
TRINITY_DN208526_c0_g1_i1	GO:0003824
TRINITY_DN208530_c0_g1_i1	NA
TRINITY_DN208532_c0_g1_i1	NA
TRINITY_DN208537_c0_g1_i1	GO:0035091
TRINITY_DN208552_c0_g1_i1	NA
TRINITY_DN208564_c0_g1_i1	NA
TRINITY_DN208619_c0_g1_i1	NA
TRINITY_DN208675_c0_g1_i1	NA
TRINITY_DN208682_c0_g1_i1	NA
TRINITY_DN208790_c0_g1_i1	GO:0016020
TRINITY_DN208827_c0_g1_i1	NA
TRINITY_DN208836_c0_g1_i1	GO:0016020
TRINITY_DN208859_c0_g1_i1	NA
TRINITY_DN208872_c0_g1_i1	GO:0005739;GO:0004222;GO:0006518;GO:0006627
TRINITY_DN208873_c0_g1_i1	GO:0016740
TRINITY_DN209037_c0_g1_i1	GO:0005615;GO:0031012;GO:0070062;GO:0002020;GO:0005509;GO:0005518;GO:0008201;GO:0043395;GO:0001501;GO:0009887;GO:0043066;GO:0044763;GO:0060173
TRINITY_DN209057_c0_g1_i1	GO:0016020
TRINITY_DN209106_c0_g1_i1	NA
TRINITY_DN209110_c0_g1_i1	NA
TRINITY_DN209318_c0_g1_i1	NA
TRINITY_DN209624_c0_g1_i1	NA
TRINITY_DN209708_c0_g1_i1	NA
TRINITY_DN209925_c0_g1_i1	NA
TRINITY_DN209966_c0_g1_i1	NA
TRINITY_DN210651_c2_g1_i1	NA
TRINITY_DN210666_c0_g1_i1	GO:0000786;GO:0000790;GO:0003677;GO:0046982;GO:0006342
TRINITY_DN210667_c0_g1_i1	GO:0006810
TRINITY_DN210681_c0_g1_i1	GO:0000502;GO:0009987;GO:0032501;GO:0044767
TRINITY_DN210682_c0_g1_i1	NA
TRINITY_DN210691_c0_g1_i1	NA
TRINITY_DN210700_c0_g1_i1	NA
TRINITY_DN210701_c0_g1_i1	NA
TRINITY_DN210702_c0_g1_i1	NA
TRINITY_DN210704_c0_g1_i1	NA
TRINITY_DN210705_c0_g1_i1	NA
TRINITY_DN210711_c0_g1_i1	NA
TRINITY_DN210713_c0_g1_i1	NA
TRINITY_DN210716_c0_g1_i1	NA
TRINITY_DN210717_c0_g1_i1	GO:0005634;GO:0005667;GO:0005737;GO:0003700;GO:0046872;GO:0046983;GO:0006351;GO:0006355
TRINITY_DN210723_c0_g1_i1	GO:0005753;GO:0045261;GO:0015078;GO:0019829;GO:0044769
TRINITY_DN210727_c0_g1_i1	NA
TRINITY_DN210727_c0_g2_i1	NA
TRINITY_DN210727_c0_g3_i1	NA
TRINITY_DN210727_c0_g4_i1	NA
TRINITY_DN210732_c0_g1_i1	GO:0070011
TRINITY_DN210733_c0_g1_i1	GO:0003676;GO:0007507
TRINITY_DN210734_c0_g1_i1	NA
TRINITY_DN210739_c0_g1_i1	GO:0005829;GO:0016020;GO:0003883;GO:0005524;GO:0042802;GO:0006541;GO:0015949;GO:0042098;GO:0042100;GO:0042493;GO:0044210
TRINITY_DN210772_c0_g1_i1	GO:0005881;GO:0043209;GO:0070062;GO:0003725;GO:0003924;GO:0005200;GO:0005525;GO:0031625;GO:0000226;GO:0071353
TRINITY_DN210779_c0_g1_i1	NA
TRINITY_DN210779_c0_g2_i1	NA
TRINITY_DN210783_c0_g1_i1	NA
TRINITY_DN210803_c0_g1_i1	NA
TRINITY_DN210813_c0_g1_i1	NA
TRINITY_DN210816_c0_g1_i1	NA
TRINITY_DN210829_c0_g1_i1	GO:0046872
TRINITY_DN210837_c0_g1_i1	NA
TRINITY_DN210844_c0_g1_i1	NA
TRINITY_DN210845_c0_g1_i1	GO:0022627;GO:0003735;GO:0016787;GO:0000028
TRINITY_DN210867_c0_g1_i1	NA
TRINITY_DN210870_c0_g1_i1	GO:0005730;GO:0009966;GO:0009987;GO:0042254;GO:0043009;GO:0048513;GO:0048523;GO:0048646
TRINITY_DN210874_c0_g1_i1	NA
TRINITY_DN210879_c0_g1_i1	NA
TRINITY_DN210883_c0_g1_i1	GO:0016020
TRINITY_DN210886_c0_g1_i1	NA
TRINITY_DN210889_c0_g1_i1	GO:0005737;GO:0005874;GO:0005929;GO:0030286;GO:0003777;GO:0005524;GO:0016887;GO:0007018
TRINITY_DN210892_c0_g1_i1	GO:0005730;GO:0003723
TRINITY_DN210894_c0_g1_i1	NA
TRINITY_DN210898_c0_g1_i1	NA
TRINITY_DN210899_c0_g1_i1	NA
TRINITY_DN210903_c0_g1_i1	NA
TRINITY_DN210918_c0_g1_i1	GO:0004332;GO:0006096
TRINITY_DN210919_c0_g1_i1	GO:0016021
TRINITY_DN210923_c0_g1_i1	GO:0005634;GO:0005667;GO:0005737;GO:0017053;GO:0000978;GO:0001078;GO:0003682;GO:0003714;GO:0046332;GO:0070491;GO:0000122;GO:0006351;GO:0030512;GO:0030514;GO:0045596;GO:0048666
TRINITY_DN210924_c0_g1_i1	NA
TRINITY_DN210926_c0_g1_i1	NA
TRINITY_DN210928_c0_g1_i1	GO:0044444;GO:0052866;GO:0006629;GO:0016311
TRINITY_DN210940_c0_g1_i1	NA
TRINITY_DN210955_c0_g1_i1	NA
TRINITY_DN210965_c0_g1_i1	NA
TRINITY_DN210971_c0_g1_i1	NA
TRINITY_DN210977_c0_g1_i1	NA
TRINITY_DN210983_c0_g1_i1	NA
TRINITY_DN210986_c0_g1_i1	NA
TRINITY_DN210992_c0_g1_i1	NA
TRINITY_DN210998_c0_g1_i1	GO:0016021;GO:0015031
TRINITY_DN211007_c0_g1_i1	NA
TRINITY_DN211018_c0_g1_i1	NA
TRINITY_DN211020_c0_g1_i1	NA
TRINITY_DN211021_c0_g1_i1	NA
TRINITY_DN211026_c0_g1_i1	NA
TRINITY_DN211027_c0_g1_i1	NA
TRINITY_DN211036_c0_g1_i1	GO:0005913;GO:0016020;GO:0022625;GO:0070062;GO:0003735;GO:0098641;GO:0000027;GO:0006412;GO:0007093;GO:0010458;GO:0021554;GO:0031290;GO:0060041;GO:1902626
TRINITY_DN211047_c0_g1_i1	GO:0005844;GO:0005925;GO:0016020;GO:0022627;GO:0036464;GO:0070062;GO:0003735;GO:0019843;GO:0006412;GO:0007275;GO:0008284;GO:0045727
TRINITY_DN211052_c0_g1_i1	GO:0005840;GO:0003735;GO:0019843;GO:0006412
TRINITY_DN211054_c0_g1_i1	NA
TRINITY_DN211057_c0_g1_i1	NA
TRINITY_DN211058_c0_g1_i1	GO:0005737;GO:0005874;GO:0003924;GO:0005200;GO:0005525;GO:0007017
TRINITY_DN211060_c0_g1_i1	NA
TRINITY_DN211067_c0_g1_i1	GO:0005737;GO:0003746;GO:0003924;GO:0005525;GO:0006414
TRINITY_DN211069_c0_g1_i1	NA
TRINITY_DN211072_c0_g1_i1	NA
TRINITY_DN211079_c0_g1_i1	GO:0044424
TRINITY_DN211092_c0_g1_i1	GO:0004553;GO:0008152
TRINITY_DN211102_c0_g1_i1	NA
TRINITY_DN211115_c0_g1_i1	GO:0000166;GO:0007165
TRINITY_DN211116_c0_g1_i1	NA
TRINITY_DN211117_c0_g1_i1	GO:0005488;GO:0016491
TRINITY_DN211130_c0_g1_i1	NA
TRINITY_DN211148_c0_g1_i1	NA
TRINITY_DN211165_c0_g1_i1	NA
TRINITY_DN211169_c0_g1_i1	NA
TRINITY_DN211172_c0_g1_i1	NA
TRINITY_DN211173_c0_g1_i1	NA
TRINITY_DN211182_c0_g1_i1	GO:0006886
TRINITY_DN211184_c0_g1_i1	GO:0005751;GO:0004129;GO:0006123
TRINITY_DN211187_c0_g1_i1	NA
TRINITY_DN211187_c0_g2_i1	NA
TRINITY_DN211188_c0_g1_i1	NA
TRINITY_DN211189_c0_g1_i1	NA
TRINITY_DN211190_c0_g1_i1	NA
TRINITY_DN211193_c0_g1_i1	NA
TRINITY_DN211198_c0_g1_i1	GO:0016020;GO:0044763;GO:0070085
TRINITY_DN211200_c0_g1_i1	NA
TRINITY_DN211204_c0_g1_i1	GO:0005737;GO:0000166;GO:0004672;GO:0005515;GO:0046872;GO:0001958;GO:0016310;GO:0032880;GO:0035108;GO:0035264;GO:0050794;GO:0060351
TRINITY_DN211205_c0_g1_i1	GO:0005739;GO:0004613;GO:0005525;GO:0016301;GO:0046872;GO:0006094;GO:0016310
TRINITY_DN211206_c0_g1_i1	NA
TRINITY_DN211216_c0_g1_i1	GO:0005840;GO:0003735;GO:0006412
TRINITY_DN211218_c0_g1_i1	GO:0016020;GO:0005216;GO:0006811;GO:0055085
TRINITY_DN211221_c0_g1_i1	GO:0030060;GO:0005975;GO:0006099;GO:0006108
TRINITY_DN211226_c0_g1_i1	GO:0003676;GO:0005524;GO:0008026
TRINITY_DN211228_c0_g1_i1	NA
TRINITY_DN211237_c0_g1_i1	NA
TRINITY_DN211238_c0_g1_i1	NA
TRINITY_DN211241_c0_g1_i1	GO:0005737;GO:0003824;GO:0005092;GO:0006810;GO:0044699;GO:0065007
TRINITY_DN211256_c0_g1_i1	NA
TRINITY_DN211259_c0_g1_i1	NA
TRINITY_DN211269_c0_g1_i1	NA
TRINITY_DN211271_c0_g1_i1	NA
TRINITY_DN211281_c0_g1_i1	NA
TRINITY_DN211284_c0_g1_i1	GO:0016020;GO:0016491;GO:0022857;GO:0006810;GO:0044699
TRINITY_DN211309_c0_g1_i1	NA
TRINITY_DN211310_c0_g1_i1	GO:0005925;GO:0016020;GO:0022627;GO:0031012;GO:0070062;GO:0003729;GO:0003735;GO:0019843;GO:0000028;GO:0006412;GO:0006450
TRINITY_DN211318_c0_g1_i1	NA
TRINITY_DN211319_c0_g1_i1	GO:0005730;GO:0005743;GO:0005759;GO:0005844;GO:0005925;GO:0022627;GO:0032587;GO:0070062;GO:0071159;GO:0072686;GO:0003729;GO:0003735;GO:0008017;GO:0008534;GO:0019901;GO:0030544;GO:0032183;GO:0032357;GO:0032358;GO:0044390;GO:0051018;GO:0051059;GO:0051879;GO:0070181;GO:0097100;GO:0006281;GO:0006412;GO:0007059;GO:0010628;GO:0017148;GO:0030218;GO:0031116;GO:0031397;GO:0032079;GO:0042769;GO:0043009;GO:0043507;GO:0045738;GO:0045739;GO:0051092;GO:0051225;GO:0061481;GO:0070301;GO:1901224;GO:1902231;GO:1902546;GO:2001272
TRINITY_DN211321_c0_g1_i1	NA
TRINITY_DN211334_c0_g1_i1	GO:0005576;GO:0005739;GO:0005524;GO:0016887
TRINITY_DN211337_c0_g1_i1	NA
TRINITY_DN211339_c0_g1_i1	NA
TRINITY_DN211350_c0_g1_i1	NA
TRINITY_DN211364_c0_g1_i1	GO:0043167;GO:0097159;GO:1901363;GO:0006996
TRINITY_DN211376_c0_g1_i1	NA
TRINITY_DN211377_c0_g1_i1	NA
TRINITY_DN211397_c0_g1_i1	NA
TRINITY_DN211399_c0_g1_i1	GO:0000123;GO:0016021;GO:0016301;GO:0016310;GO:0016573
TRINITY_DN211407_c0_g1_i1	NA
TRINITY_DN211413_c0_g1_i1	GO:0005819;GO:0005871;GO:0000166;GO:0003777;GO:0016887;GO:0007018;GO:0051256;GO:0061640
TRINITY_DN211419_c0_g1_i1	NA
TRINITY_DN211427_c0_g1_i1	GO:0005739;GO:0004439;GO:0016311
TRINITY_DN211428_c0_g1_i1	NA
TRINITY_DN211430_c0_g1_i1	NA
TRINITY_DN211450_c0_g2_i1	NA
TRINITY_DN211453_c0_g1_i1	NA
TRINITY_DN211456_c0_g1_i1	NA
TRINITY_DN211465_c0_g1_i1	NA
TRINITY_DN211469_c0_g1_i1	GO:0005840;GO:0003735;GO:0006412
TRINITY_DN211472_c0_g1_i1	NA
TRINITY_DN211478_c0_g1_i1	GO:0016021;GO:0005391;GO:0005524;GO:0046872;GO:0006813;GO:0006814;GO:0010248;GO:0090662
TRINITY_DN211481_c0_g1_i1	GO:0005762;GO:0004045;GO:0016150;GO:0070126
TRINITY_DN211484_c0_g1_i1	NA
TRINITY_DN211487_c0_g1_i1	GO:0003824
TRINITY_DN211488_c0_g1_i1	GO:0005666;GO:0005813;GO:0005829;GO:0001056;GO:0002376;GO:0006384;GO:0032481
TRINITY_DN211493_c0_g1_i1	NA
TRINITY_DN211502_c0_g1_i1	NA
TRINITY_DN211505_c0_g1_i1	GO:0003824;GO:0006629
TRINITY_DN211511_c0_g1_i1	GO:0016589;GO:0003677;GO:0005524;GO:0016887;GO:0031491;GO:0003231;GO:0043044;GO:0060041
TRINITY_DN211528_c0_g1_i1	NA
TRINITY_DN211531_c0_g1_i1	NA
TRINITY_DN211532_c0_g1_i1	GO:0005829;GO:0004842;GO:0072572;GO:0042787;GO:0051865;GO:0070936;GO:0090263
TRINITY_DN211537_c0_g1_i1	NA
TRINITY_DN211543_c0_g1_i1	GO:0005515;GO:0043167;GO:0006457;GO:0006950
TRINITY_DN211549_c0_g1_i1	GO:0000275;GO:0005811;GO:0005524;GO:0046933;GO:0046961;GO:0010906;GO:0015986;GO:0015991;GO:0046331
TRINITY_DN211551_c0_g1_i1	NA
TRINITY_DN211554_c0_g1_i1	NA
TRINITY_DN211570_c0_g1_i1	NA
TRINITY_DN211584_c0_g1_i1	GO:0005739;GO:0010181;GO:0016491;GO:0020037;GO:0046872;GO:0055114
TRINITY_DN211589_c1_g1_i1	GO:0005654;GO:0005829;GO:0035145;GO:0031625;GO:0042802;GO:0000184;GO:0000398;GO:0006369;GO:0006406;GO:0031124
TRINITY_DN211602_c0_g1_i1	NA
TRINITY_DN211603_c0_g1_i1	NA
TRINITY_DN211611_c0_g1_i1	GO:0016020;GO:0022625;GO:0003735;GO:0006412
TRINITY_DN211618_c0_g1_i1	NA
TRINITY_DN211618_c0_g7_i1	NA
TRINITY_DN211629_c0_g1_i1	GO:0005858;GO:0003777;GO:0005524;GO:0016887;GO:0003341
TRINITY_DN211630_c0_g1_i1	NA
TRINITY_DN211638_c0_g1_i1	NA
TRINITY_DN211643_c0_g1_i1	NA
TRINITY_DN211654_c0_g1_i1	NA
TRINITY_DN211655_c0_g1_i1	GO:0016627;GO:0043168;GO:0050662;GO:0055114
TRINITY_DN211659_c0_g1_i1	NA
TRINITY_DN211663_c0_g1_i1	NA
TRINITY_DN211669_c0_g1_i1	GO:0035097;GO:0006259;GO:0006355;GO:0006974;GO:0031401;GO:0044699;GO:0045935;GO:0051130
TRINITY_DN211673_c0_g1_i1	GO:0005622;GO:0003743;GO:0003746;GO:0003924;GO:0005525;GO:0006413;GO:0006414
TRINITY_DN211675_c0_g1_i1	NA
TRINITY_DN211696_c0_g1_i1	NA
TRINITY_DN211701_c0_g1_i1	GO:0005829;GO:0016021;GO:0098793;GO:0005509;GO:0016079
TRINITY_DN211702_c0_g1_i1	NA
TRINITY_DN211715_c0_g1_i1	NA
TRINITY_DN211718_c0_g1_i1	NA
TRINITY_DN211719_c0_g1_i1	NA
TRINITY_DN211722_c0_g1_i1	NA
TRINITY_DN211731_c0_g1_i1	NA
TRINITY_DN211732_c0_g1_i1	GO:0043229;GO:0003682;GO:0009987;GO:0051726
TRINITY_DN211734_c0_g1_i1	NA
TRINITY_DN211736_c0_g1_i1	NA
TRINITY_DN211750_c0_g1_i1	NA
TRINITY_DN211760_c0_g1_i1	NA
TRINITY_DN211761_c0_g1_i1	NA
TRINITY_DN211762_c0_g1_i1	NA
TRINITY_DN211764_c0_g1_i1	GO:0000166;GO:0016620;GO:0050662;GO:0044281;GO:0044723
TRINITY_DN211765_c0_g1_i1	NA
TRINITY_DN211772_c0_g1_i1	NA
TRINITY_DN211774_c0_g1_i1	NA
TRINITY_DN211776_c0_g1_i1	NA
TRINITY_DN211780_c0_g1_i1	NA
TRINITY_DN211800_c0_g1_i1	NA
TRINITY_DN211803_c0_g1_i1	GO:0006351;GO:0006355
TRINITY_DN211812_c0_g1_i1	GO:0009987;GO:0044699;GO:0065007
TRINITY_DN211818_c0_g1_i1	GO:0005840;GO:0003735;GO:0006412
TRINITY_DN211824_c0_g1_i1	GO:0031463;GO:0004842;GO:0016567
TRINITY_DN211827_c0_g1_i1	NA
TRINITY_DN211829_c0_g1_i1	NA
TRINITY_DN211831_c0_g1_i1	NA
TRINITY_DN211834_c0_g1_i1	GO:0006869
TRINITY_DN211836_c0_g1_i1	NA
TRINITY_DN211839_c0_g1_i1	GO:0016787
TRINITY_DN211850_c0_g1_i1	NA
TRINITY_DN211856_c0_g1_i1	GO:0016020;GO:0005262;GO:0006816;GO:0055085
TRINITY_DN211859_c0_g1_i1	NA
TRINITY_DN211860_c0_g1_i1	NA
TRINITY_DN211872_c0_g1_i1	GO:0005887;GO:0016907;GO:0007213
TRINITY_DN211874_c0_g1_i1	NA
TRINITY_DN211874_c0_g2_i1	NA
TRINITY_DN211883_c0_g1_i1	NA
TRINITY_DN211885_c0_g1_i1	NA
TRINITY_DN211892_c0_g1_i1	NA
TRINITY_DN211897_c0_g1_i1	NA
TRINITY_DN211901_c0_g1_i1	NA
TRINITY_DN211911_c0_g1_i1	NA
TRINITY_DN211917_c0_g1_i1	NA
TRINITY_DN211921_c0_g1_i1	NA
TRINITY_DN211929_c0_g1_i1	NA
TRINITY_DN211933_c0_g1_i1	NA
TRINITY_DN211934_c0_g1_i1	NA
TRINITY_DN211944_c0_g1_i1	NA
TRINITY_DN211945_c0_g1_i1	GO:0006810
TRINITY_DN211950_c0_g1_i1	NA
TRINITY_DN211951_c0_g1_i1	NA
TRINITY_DN211965_c0_g1_i1	NA
TRINITY_DN211969_c0_g1_i1	NA
TRINITY_DN211973_c0_g1_i1	NA
TRINITY_DN211975_c0_g1_i1	GO:0016301;GO:0009987
TRINITY_DN211987_c0_g1_i1	NA
TRINITY_DN211988_c0_g1_i1	NA
TRINITY_DN211995_c0_g1_i1	NA
TRINITY_DN212001_c0_g1_i1	NA
TRINITY_DN212005_c0_g1_i1	NA
TRINITY_DN212013_c0_g1_i1	GO:0016020;GO:0005261;GO:0030001;GO:0050896
TRINITY_DN212017_c0_g1_i1	NA
TRINITY_DN212023_c0_g1_i1	NA
TRINITY_DN212029_c0_g1_i1	NA
TRINITY_DN212031_c0_g1_i1	GO:0005622;GO:0005515;GO:0016773;GO:0035004;GO:0007155;GO:0042060;GO:0044763;GO:0048731;GO:0050789;GO:0065008
TRINITY_DN212050_c0_g1_i1	NA
TRINITY_DN212059_c0_g1_i1	NA
TRINITY_DN212070_c0_g1_i1	NA
TRINITY_DN212078_c0_g1_i1	NA
TRINITY_DN212087_c0_g1_i1	NA
TRINITY_DN212088_c0_g1_i1	NA
TRINITY_DN212090_c0_g1_i1	NA
TRINITY_DN212100_c0_g1_i1	NA
TRINITY_DN212103_c0_g1_i1	NA
TRINITY_DN212104_c0_g1_i1	NA
TRINITY_DN212108_c0_g1_i1	GO:0005763;GO:0003729;GO:0003735;GO:0019843;GO:0000028;GO:0006412
TRINITY_DN212109_c0_g1_i1	NA
TRINITY_DN212112_c0_g1_i1	NA
TRINITY_DN212113_c0_g1_i1	NA
TRINITY_DN212130_c0_g1_i1	GO:0044424;GO:0003824;GO:0005488;GO:0016567
TRINITY_DN212137_c0_g1_i1	NA
TRINITY_DN212143_c0_g1_i1	NA
TRINITY_DN212146_c0_g1_i1	NA
TRINITY_DN212147_c0_g1_i1	GO:0005851;GO:0005085;GO:0032550;GO:0032555;GO:0035639;GO:0046523;GO:0006446;GO:0007417;GO:0019509
TRINITY_DN212152_c0_g1_i1	NA
TRINITY_DN212163_c0_g1_i1	GO:0005794;GO:0016020;GO:0039552;GO:0098772;GO:0015871;GO:0039536
TRINITY_DN212164_c0_g1_i1	NA
TRINITY_DN212168_c0_g1_i1	NA
TRINITY_DN212190_c0_g1_i1	NA
TRINITY_DN212214_c0_g1_i1	GO:0000139;GO:0005654;GO:0005765;GO:0005802;GO:0010008;GO:0030123;GO:0043195;GO:1904115;GO:0008565;GO:0006726;GO:0006829;GO:0006886;GO:0032438;GO:0033365;GO:0035646;GO:0048007;GO:0048490;GO:0048499;GO:0051138;GO:0061088;GO:0072657
TRINITY_DN212219_c0_g1_i1	NA
TRINITY_DN212222_c0_g1_i1	NA
TRINITY_DN212239_c0_g1_i1	GO:0016043;GO:0044763
TRINITY_DN212250_c0_g1_i1	GO:0032991;GO:0044444
TRINITY_DN212263_c0_g1_i1	NA
TRINITY_DN212267_c0_g1_i1	GO:0005634;GO:0005778;GO:0070062;GO:0000166;GO:0003938;GO:0046872;GO:0001654;GO:0006177;GO:0006183;GO:0046651;GO:0048066;GO:0055114;GO:0071353
TRINITY_DN212269_c0_g1_i1	NA
TRINITY_DN212271_c0_g1_i1	NA
TRINITY_DN212277_c0_g1_i1	GO:0046872
TRINITY_DN212289_c0_g1_i1	GO:0031045;GO:0006810;GO:0007399;GO:0007626;GO:0008104;GO:0035176
TRINITY_DN212300_c0_g1_i1	NA
TRINITY_DN212319_c0_g1_i1	NA
TRINITY_DN212323_c0_g1_i1	NA
TRINITY_DN212324_c0_g1_i1	NA
TRINITY_DN212331_c0_g1_i1	GO:0016020;GO:0008137;GO:0009055;GO:0055114
